file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\convert\TypeConverters.java,org.apache.logging.log4j.core.config.plugins.convert.TypeConverters$FileConverter,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16,9,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\test\java\org\apache\logging\log4j\core\config\plugins\processor\PluginProcessorTest.java,org.apache.logging.log4j.core.config.plugins.processor.PluginProcessorTest,class,12,13,1,12,7,1,0,29,0,0.16666667,1.0,1.0,6,1,5,1,0,0,5,0,0,0,2,1,0,2,0,0,2,0,0,46,0,1,0,0,0,6,1,9,2,9,1,0,0,0,40,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\test\java\org\apache\logging\log4j\core\pattern\PatternParserTest.java,org.apache.logging.log4j.core.pattern.PatternParserTest,class,20,21,1,20,31,1,0,44,204,0.9552942,0.18128654,0.2631579,25,0,19,6,0,0,19,0,0,0,17,9,0,13,0,4,6,0,6,186,0,5,1,0,0,75,17,60,10,60,1,0,0,0,117,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-api\src\main\java\org\apache\logging\log4j\util\Unbox.java,org.apache.logging.log4j.util.Unbox$WebSafeState,innerclass,1,1,0,1,7,1,0,5,0,0.25,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,31,4,2,3,0,0,0,6,10,0,8,2,0,0,0,64,10,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-api\src\test\java\org\apache\logging\log4j\message\StructuredDataMessageTest.java,org.apache.logging.log4j.message.StructuredDataMessageTest,class,3,3,0,3,4,1,0,4,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,33,0,16,0,16,0,0,0,0,41,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-api\src\test\java\org\apache\logging\log4j\junit\LogManagerLoggerContextFactoryRule.java,org.apache.logging.log4j.junit.LogManagerLoggerContextFactoryRule,class,3,4,1,3,3,2,0,2,0,0.33333334,0.6666667,1.0,3,0,1,0,2,0,3,0,0,0,2,0,0,2,0,0,1,0,3,15,0,0,0,0,0,0,0,2,0,2,0,0,0,0,25,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\test\java\org\apache\logging\log4j\test\appender\ListAppender.java,org.apache.logging.log4j.test.appender.ListAppender$Builder,innerclass,8,8,0,8,6,1,0,0,5,0.6666667,0.33333334,1.0,6,0,6,0,0,0,6,0,0,0,5,0,0,5,0,0,0,0,0,30,6,0,0,0,0,2,0,5,0,5,0,0,0,0,19,9,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\async\RingBufferLogEvent.java,org.apache.logging.log4j.core.async.RingBufferLogEvent,class,19,29,10,19,68,1,0,49,629,0.9118218,0.14264265,0.8423423,43,0,36,6,0,1,37,0,0,0,24,3,1,23,0,0,3,0,4,248,34,1,19,0,2,2,4,49,0,29,2,0,1,0,184,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\test\java\org\apache\logging\log4j\core\layout\CsvParameterLayoutTest.java,org.apache.logging.log4j.core.layout.CsvParameterLayoutTest,class,13,15,2,13,17,1,0,31,48,0.7307693,0.22222222,0.22222222,13,5,9,3,0,1,10,0,0,0,2,0,2,0,0,0,2,0,7,95,1,1,0,0,0,26,33,21,4,19,1,0,0,0,66,1,9
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-api\src\main\java\org\apache\logging\log4j\spi\GarbageFreeSortedArrayThreadContextMap.java,org.apache.logging.log4j.spi.GarbageFreeSortedArrayThreadContextMap$Anonymous1,anonymous,2,2,0,2,2,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\test\java\org\apache\logging\log4j\core\net\server\TcpSerializedSocketServerTest.java,org.apache.logging.log4j.core.net.server.TcpSerializedSocketServerTest,class,5,5,0,5,6,2,0,8,4,0.5,0.16666667,0.16666667,4,2,3,0,1,0,4,0,0,0,1,1,0,1,0,0,0,0,0,27,1,0,0,2,1,0,0,2,0,1,1,0,0,0,28,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\util\datetime\FastDateParser.java,org.apache.logging.log4j.core.util.datetime.FastDateParser$Anonymous3,anonymous,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,6,-1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\util\datetime\FastDateParser.java,org.apache.logging.log4j.core.util.datetime.FastDateParser$Anonymous4,anonymous,1,1,0,1,2,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,2,0,1,0,0,0,0,0,6,-1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\util\datetime\FastDateParser.java,org.apache.logging.log4j.core.util.datetime.FastDateParser$Anonymous5,anonymous,1,1,0,1,2,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,2,0,0,0,0,0,0,0,6,-1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\util\datetime\FastDateParser.java,org.apache.logging.log4j.core.util.datetime.FastDateParser$Anonymous6,anonymous,1,1,0,1,2,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,2,0,0,0,0,0,0,0,6,-1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\selector\NamedContextSelector.java,org.apache.logging.log4j.core.selector.NamedContextSelector,interface,2,3,1,2,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\util\datetime\FastDateParser.java,org.apache.logging.log4j.core.util.datetime.FastDateParser$Anonymous1,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\util\datetime\FastDateParser.java,org.apache.logging.log4j.core.util.datetime.FastDateParser$Anonymous2,anonymous,1,1,0,1,2,1,0,1,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,-1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-api\src\main\java\org\apache\logging\log4j\status\StatusConsoleListener.java,org.apache.logging.log4j.status.StatusConsoleListener,class,4,5,1,4,15,1,0,7,8,0.625,0.42857143,0.71428573,8,0,7,1,0,0,7,0,0,0,3,0,0,3,0,0,1,0,0,46,4,1,4,0,0,2,0,6,0,4,2,0,0,0,71,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\convert\TypeConverters.java,org.apache.logging.log4j.core.config.plugins.convert.TypeConverters$UrlConverter,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,20,9,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\util\CyclicBuffer.java,org.apache.logging.log4j.core.util.CyclicBuffer,class,2,4,2,2,12,1,0,2,0,0.56000006,0.8333333,1.0,5,0,4,1,0,0,4,0,0,2,5,0,0,5,0,0,2,0,1,45,3,1,4,0,0,3,10,13,1,7,2,0,0,0,75,17,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\test\java\org\apache\logging\log4j\core\async\AsyncLoggerContextSelectorInitialStateTest.java,org.apache.logging.log4j.core.async.AsyncLoggerContextSelectorInitialStateTest,class,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-samples\flume-common\src\main\java\org\apache\logging\log4j\samples\events\ChangePassword.java,org.apache.logging.log4j.samples.events.ChangePassword,interface,2,3,1,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\config\builder\impl\BuiltConfiguration.java,org.apache.logging.log4j.core.config.builder.impl.BuiltConfiguration,class,14,18,4,14,33,4,1,31,56,0.8333333,0.07575758,0.09090909,12,0,11,0,1,0,12,0,0,0,10,1,0,9,1,0,2,0,2,137,4,2,5,1,0,9,8,25,1,20,4,0,0,0,95,1,1
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\convert\TypeConverters.java,org.apache.logging.log4j.core.config.plugins.convert.TypeConverters$LevelConverter,innerclass,3,3,0,3,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,21,9,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\util\KeyValuePair.java,org.apache.logging.log4j.core.util.KeyValuePair$Builder,innerclass,4,4,0,4,3,1,0,0,0,0.33333334,0.6666667,1.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,15,3,0,0,0,0,0,0,2,0,2,0,0,0,0,9,9,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-nosql\src\main\java\org\apache\logging\log4j\nosql\appender\cassandra\CassandraManager.java,org.apache.logging.log4j.nosql.appender.cassandra.CassandraManager$CassandraManagerFactory,innerclass,7,7,0,7,7,1,0,18,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,29,1,2,0,0,0,5,3,6,2,6,1,0,0,0,38,10,1
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\config\ConfigurationSource.java,org.apache.logging.log4j.core.config.ConfigurationSource,class,2,23,21,2,26,1,0,15,0,0.5972222,0.6,1.0,12,1,10,2,0,0,10,0,0,0,6,1,1,5,0,0,6,0,7,102,12,1,10,3,0,9,5,27,2,12,3,0,0,0,92,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\util\Booleans.java,org.apache.logging.log4j.core.util.Booleans,class,0,0,0,0,2,1,0,1,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1,2,0,0,0,0,0,0,0,0,28,17,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-api\src\test\java\org\apache\logging\log4j\TraceLoggingTest.java,org.apache.logging.log4j.TraceLoggingTest,class,16,17,1,16,29,2,0,19,0,0.84687495,0.7473684,1.0,20,0,20,0,0,0,20,0,0,0,16,13,0,15,0,1,2,0,4,154,17,0,9,0,0,44,5,28,11,24,2,0,1,0,85,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\net\TcpSocketManager.java,org.apache.logging.log4j.core.net.TcpSocketManager,class,11,15,4,11,30,5,1,23,20,0.77692306,0.43939394,0.6818182,13,2,8,1,4,0,12,0,0,1,10,3,1,9,0,0,8,0,1,232,11,0,9,2,0,10,5,23,3,18,3,0,3,0,122,1,1
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\jmx\Server.java,org.apache.logging.log4j.core.jmx.Server,class,19,23,4,19,56,1,0,57,250,0.9066667,0.2857143,0.2857143,25,24,7,18,0,0,7,0,0,0,6,6,1,4,0,1,6,0,69,238,10,5,1,2,3,34,6,54,3,51,4,0,0,0,188,17,13
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\pattern\DatePatternConverter.java,org.apache.logging.log4j.core.pattern.DatePatternConverter$Formatter,innerclass,0,0,0,0,3,1,0,0,3,1.0,0.0,0.0,3,0,1,0,0,2,3,2,0,0,1,0,0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,1034,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-perf\src\main\java\org\apache\logging\log4j\perf\jmh\ParameterizedMessageBenchmark.java,org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark,class,7,7,0,7,3,1,0,4,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,0,17,3,0,0,0,0,5,1,1,0,1,0,0,1,0,22,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\impl\ThreadContextDataInjector.java,org.apache.logging.log4j.core.impl.ThreadContextDataInjector$ForDefaultThreadContextMap,innerclass,8,8,0,8,10,1,0,14,3,0.0,0.0,0.0,3,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,30,5,1,1,0,0,0,1,7,0,7,2,0,0,0,64,9,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-perf\src\main\java\org\apache\logging\log4j\perf\jmh\AsyncAppenderLog4j2Benchmark.java,org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark,class,13,13,0,13,14,1,0,7,0,0.5,0.85714287,0.85714287,14,0,14,0,0,0,14,0,0,0,2,0,1,0,0,1,0,0,1,48,0,0,0,0,1,17,4,1,0,2,0,0,0,0,43,1,12
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\test\java\org\apache\logging\log4j\core\tools\GenerateCustomLoggerTest.java,org.apache.logging.log4j.core.tools.GenerateCustomLoggerTest,class,10,10,0,10,7,1,0,36,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,76,0,4,1,2,0,23,3,20,2,20,3,0,0,0,62,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\filter\MapFilter.java,org.apache.logging.log4j.core.filter.MapFilter,class,20,23,3,20,53,3,2,32,142,0.6428572,0.123809524,0.13333334,21,1,14,0,7,0,21,0,0,0,2,0,0,2,0,0,2,0,1,156,24,6,9,0,9,16,9,26,1,22,3,1,0,0,86,1,4
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\pattern\ThrowablePatternConverter.java,org.apache.logging.log4j.core.pattern.ThrowablePatternConverter,class,6,10,4,6,31,3,2,29,3,0.5,0.5,0.5,7,1,3,3,1,0,4,0,0,0,2,0,0,1,1,0,1,0,3,89,3,1,6,0,0,6,10,20,3,13,3,0,0,0,80,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-slf4j-impl\src\test\java\org\apache\logging\slf4j\MarkerTest.java,org.apache.logging.slf4j.MarkerTest,class,6,7,1,6,12,1,0,17,0,0.125,0.75,0.75,8,0,8,0,0,0,8,0,0,0,2,2,0,2,0,0,2,0,4,124,0,0,0,4,0,25,0,58,20,58,1,0,0,0,52,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\util\datetime\FixedDateFormat.java,org.apache.logging.log4j.core.util.datetime.FixedDateFormat,class,4,7,3,4,26,1,0,25,61,0.83333325,0.10714286,0.21428572,14,3,7,6,0,1,8,0,0,0,12,0,0,12,0,0,8,0,11,186,12,0,8,0,19,0,35,51,32,23,2,0,1,0,139,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\jmx\RingBufferAdmin.java,org.apache.logging.log4j.core.jmx.RingBufferAdmin,class,4,6,2,4,9,1,0,4,0,0.4166667,0.73333335,1.0,6,2,5,0,1,0,6,0,0,0,2,0,0,2,0,0,2,0,5,33,5,0,2,1,0,0,2,7,0,7,1,0,0,0,37,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\lookup\Log4jLookup.java,org.apache.logging.log4j.core.lookup.Log4jLookup,class,6,8,2,6,14,3,0,16,3,0.6666667,NaN,NaN,3,2,1,2,0,0,1,0,0,0,3,3,2,1,0,0,3,0,3,53,12,0,4,1,0,5,2,8,0,8,4,0,0,0,46,1,1
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-jul\src\test\java\org\apache\logging\log4j\jul\DefaultLevelConverterTest.java,org.apache.logging.log4j.jul.DefaultLevelConverterTest,class,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\async\EventRoute.java,org.apache.logging.log4j.core.async.EventRoute$Anonymous2,anonymous,7,7,0,7,3,1,0,2,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\async\EventRoute.java,org.apache.logging.log4j.core.async.EventRoute$Anonymous3,anonymous,7,7,0,7,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,-1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\test\java\org\apache\logging\log4j\core\async\AbstractAsyncThreadContextTestBase.java,org.apache.logging.log4j.core.async.AbstractAsyncThreadContextTestBase,class,13,20,7,13,20,1,6,31,3,0.5,0.16666667,0.16666667,6,3,4,2,0,0,4,0,0,0,3,1,0,3,0,0,3,0,13,120,1,5,6,1,5,34,13,19,4,17,3,0,2,0,87,1025,1
