file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\layout\SyslogLayout.java,org.apache.logging.log4j.core.layout.SyslogLayout,class,10,12,2,10,13,3,0,25,4,0.6,1.0,1.0,5,1,2,2,1,0,3,0,0,1,4,0,0,4,0,0,4,0,9,57,4,0,4,1,0,18,1,11,2,10,2,0,0,0,93,1,2
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\config\JSONConfiguration.java,org.apache.logging.log4j.core.config.JSONConfiguration$ErrorType,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\net\AbstractSocketManager.java,org.apache.logging.log4j.core.net.AbstractSocketManager,class,1,5,4,1,1,3,2,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,3,0,0,0,3,0,3,0,0,11,0,0,0,0,0,0,0,3,0,3,0,0,0,0,23,1025,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\pattern\NDCPatternConverter.java,org.apache.logging.log4j.core.pattern.NDCPatternConverter,class,5,6,1,5,3,3,0,2,3,0.6666667,0.0,0.0,3,1,2,1,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,12,1,0,0,0,0,6,0,1,0,1,0,0,0,0,33,17,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\pattern\ClassNamePatternConverter.java,org.apache.logging.log4j.core.pattern.ClassNamePatternConverter,class,5,6,1,5,4,4,0,4,3,0.6666667,0.0,0.0,3,1,2,1,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,18,1,0,1,0,0,7,0,2,0,2,1,0,0,0,43,17,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\test\java\org\apache\logging\log4j\core\filter\BurstFilterTest.java,org.apache.logging.log4j.core.filter.BurstFilterTest,class,10,11,1,10,23,1,0,25,0,0.25,1.0,1.0,2,1,2,0,0,0,2,0,0,0,6,5,0,6,0,0,1,0,7,80,0,9,8,0,8,22,40,22,24,16,2,0,0,0,86,1,7
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-api\src\test\java\org\apache\logging\log4j\message\StructuredDataMessageTest.java,org.apache.logging.log4j.message.StructuredDataMessageTest,class,3,3,0,3,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,7,0,4,0,4,0,0,0,0,13,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\appender\routing\Routes.java,org.apache.logging.log4j.core.appender.routing.Routes,class,8,10,2,8,10,1,0,5,0,0.4666667,0.6666667,1.0,5,1,4,1,0,0,4,0,0,0,3,1,0,3,0,0,3,0,1,39,6,1,3,0,1,9,1,6,0,5,2,0,0,0,35,17,2
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\slf4j-impl\src\main\java\org\slf4j\helpers\Log4JLoggerFactory.java,org.slf4j.helpers.Log4JLoggerFactory,class,11,13,2,11,12,2,0,15,3,0.6666667,NaN,NaN,3,0,1,2,0,0,1,0,0,0,3,2,0,3,0,0,3,0,1,62,4,1,1,0,0,2,0,16,0,12,2,0,1,0,49,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\pattern\DatePatternConverter.java,org.apache.logging.log4j.core.pattern.DatePatternConverter,class,7,10,3,7,20,3,0,12,9,0.8095238,0.2,0.2,7,1,6,1,0,0,6,0,0,0,9,6,0,9,0,0,6,0,1,80,2,1,5,1,4,13,4,18,1,13,2,0,0,0,78,17,1
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\selector\NamedContextSelector.java,org.apache.logging.log4j.core.selector.NamedContextSelector,interface,2,4,2,2,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\slf4j-impl\src\main\java\org\slf4j\helpers\Log4JLoggerFactory.java,org.slf4j.helpers.Log4JLoggerFactory$PrivateManager,innerclass,5,5,0,5,3,2,0,3,1,0.33333334,0.33333334,0.33333334,3,3,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,3,12,3,0,0,0,0,0,0,1,0,1,0,0,0,0,21,10,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\appender\rewrite\MapRewritePolicy.java,org.apache.logging.log4j.core.appender.rewrite.MapRewritePolicy,class,14,15,1,14,19,1,0,28,0,0.25,1.0,1.0,4,1,3,1,0,0,3,0,0,0,3,1,0,2,1,0,3,0,2,88,7,3,8,0,3,16,2,14,2,12,3,0,1,0,86,17,5
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-api\src\main\java\org\apache\logging\log4j\status\StatusConsoleListener.java,org.apache.logging.log4j.status.StatusConsoleListener,class,4,7,3,4,12,1,0,10,1,0.6111111,0.6,0.6,6,0,5,1,0,0,5,0,0,0,3,1,0,3,0,0,1,0,2,37,3,1,2,0,0,1,0,9,0,5,2,0,0,0,57,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\config\plugins\AppendersPlugin.java,org.apache.logging.log4j.core.config.plugins.AppendersPlugin,class,4,4,0,4,3,1,0,2,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,3,0,1,0,1,1,0,0,0,16,17,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\net\JMSTopicManager.java,org.apache.logging.log4j.core.net.JMSTopicManager$FactoryData,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,9,0,0,9,0,0,0,0,0,22,0,0,0,0,0,0,0,9,0,9,0,0,0,0,19,10,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\appender\OutputStreamManager.java,org.apache.logging.log4j.core.appender.OutputStreamManager,class,6,16,10,6,22,2,2,11,22,0.625,0.33333334,0.33333334,12,1,6,0,6,0,12,0,0,3,2,0,0,2,0,0,0,0,1,73,4,0,5,4,0,5,3,6,3,4,2,0,0,0,94,1,2
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\test\java\org\apache\logging\log4j\core\appender\rewrite\TestRewritePolicy.java,org.apache.logging.log4j.core.appender.rewrite.TestRewritePolicy,class,6,7,1,6,2,1,0,11,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,3,0,0,0,0,0,0,0,0,11,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\test\java\org\apache\logging\log4j\core\util\AbsoluteDateAndTimeFilter.java,org.apache.logging.log4j.core.util.AbsoluteDateAndTimeFilter,class,2,2,0,2,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,12,2,0,0,0,0,4,0,2,2,2,1,0,0,0,11,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-flume-ng\src\main\java\org\apache\logging\log4j\flume\appender\Agent.java,org.apache.logging.log4j.flume.appender.Agent,class,5,10,5,5,8,1,0,3,0,0.56,0.8333333,1.0,5,1,4,1,0,0,4,0,0,0,5,3,0,5,0,0,5,0,1,39,5,0,2,1,0,8,1,8,2,6,2,0,0,0,39,17,1
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\layout\AbstractStringLayout.java,org.apache.logging.log4j.core.layout.AbstractStringLayout$ClassEncoder,innerclass,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\appender\rolling\helper\ActionBase.java,org.apache.logging.log4j.core.appender.rolling.helper.ActionBase,class,4,11,7,4,8,1,6,3,11,0.77777785,0.13333334,0.2,6,0,4,0,2,0,6,1,0,2,3,1,0,2,1,0,1,0,1,28,1,0,0,1,0,0,0,6,0,3,2,0,0,0,40,1025,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\selector\JNDIContextSelector.java,org.apache.logging.log4j.core.selector.JNDIContextSelector,class,5,6,1,5,15,1,0,17,0,0.50000006,0.6666667,1.0,6,1,5,0,1,0,6,0,0,0,3,3,0,3,0,0,1,0,3,57,8,1,4,2,0,5,0,9,2,8,2,0,0,0,137,1,3
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-flume-og\src\main\java\org\apache\logging\log4j\flumeog\appender\FlumeAvroAppender.java,org.apache.logging.log4j.flumeog.appender.FlumeAvroAppender,class,13,15,2,13,16,2,0,16,0,0.30909094,0.6666667,1.0,5,1,4,1,0,0,4,0,0,0,11,0,0,11,0,0,10,0,7,69,5,0,10,1,0,21,3,20,0,18,1,0,0,0,102,17,3
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\appender\rolling\RolloverFrequency.java,org.apache.logging.log4j.core.appender.rolling.RolloverFrequency,enum,0,1,1,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-api\src\main\java\org\apache\logging\log4j\message\LocalizedMessage.java,org.apache.logging.log4j.message.LocalizedMessage,class,5,7,2,5,43,2,0,12,107,0.77956986,0.3596059,0.67980295,31,0,28,2,1,0,29,0,0,0,6,1,0,6,0,0,1,0,7,174,5,1,7,2,2,3,3,21,2,11,3,0,0,0,150,1,2
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\filter\MapFilter.java,org.apache.logging.log4j.core.filter.MapFilter,class,14,17,3,14,29,2,1,19,0,0.375,0.32142857,0.35714287,8,1,4,0,4,0,8,0,0,0,2,0,0,2,0,0,2,0,2,87,11,3,9,0,2,19,3,15,1,13,3,0,0,0,65,1,4
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\appender\rolling\RolloverStrategyBase.java,org.apache.logging.log4j.core.appender.rolling.RolloverStrategyBase,class,3,3,0,3,0,1,0,1,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,19,1025,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\pattern\MarkerPatternConverter.java,org.apache.logging.log4j.core.pattern.MarkerPatternConverter,class,6,7,1,6,4,3,0,3,3,0.0,0.0,0.0,3,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,1,0,0,5,0,1,0,1,1,0,0,0,31,17,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\pattern\ThrowablePatternConverter.java,org.apache.logging.log4j.core.pattern.ThrowablePatternConverter,class,5,8,3,5,11,3,2,8,4,0.6875,0.16666667,0.16666667,4,1,3,0,1,0,4,0,0,0,4,2,0,0,4,0,4,0,1,47,2,1,2,0,2,11,6,13,0,10,3,0,0,0,83,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\layout\SerializedLayout.java,org.apache.logging.log4j.core.layout.SerializedLayout,class,8,12,4,8,8,4,0,4,10,0.8,0.0,0.0,5,1,4,1,0,0,5,0,0,0,1,1,0,1,0,0,0,0,0,45,4,0,0,2,0,5,0,5,0,5,1,0,1,0,45,17,2
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\test\java\org\apache\logging\log4j\core\util\JunitTestRunnerFilter.java,org.apache.logging.log4j.core.util.JunitTestRunnerFilter,class,2,2,0,2,5,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,1,0,1,0,1,1,0,0,18,4,1,1,0,0,8,1,3,1,3,2,0,0,0,24,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\Logger.java,org.apache.logging.log4j.core.Logger,class,13,39,26,13,32,2,0,27,0,0.5972222,0.22826087,0.38043478,24,0,22,0,1,1,24,0,0,1,3,0,0,2,1,0,2,0,0,220,22,0,5,0,2,1,2,10,0,7,1,0,1,0,162,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-api\src\main\java\org\apache\logging\log4j\Marker.java,org.apache.logging.log4j.Marker,interface,1,32,31,1,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\config\plugins\PluginManager.java,org.apache.logging.log4j.core.config.plugins.PluginManager$PluginTest,innerclass,2,2,0,2,6,2,0,6,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,16,2,0,3,0,1,2,0,2,2,2,1,0,0,0,41,9,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\config\XMLConfiguration.java,org.apache.logging.log4j.core.config.XMLConfiguration$Status,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,3,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,2,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\pattern\NameAbbreviator.java,org.apache.logging.log4j.core.pattern.NameAbbreviator$MaxElementAbbreviator,innerclass,1,1,0,1,5,2,0,3,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,16,2,1,1,0,0,1,7,4,3,3,2,0,0,0,24,10,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\pattern\NamePatternConverter.java,org.apache.logging.log4j.core.pattern.NamePatternConverter,class,2,4,2,2,4,3,2,3,0,0.0,1.0,1.0,2,0,0,0,2,0,2,0,1,0,1,0,0,1,0,0,1,0,2,15,1,0,1,0,2,0,2,2,0,1,1,0,0,0,40,1025,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\test\java\org\apache\logging\log4j\core\net\SocketServerTest.java,org.apache.logging.log4j.core.net.SocketServerTest,class,17,17,0,17,7,2,0,30,2,0.71875,0.33333334,0.33333334,4,2,4,0,0,0,4,0,0,0,8,6,0,6,0,2,3,0,2,65,0,1,0,1,1,17,4,20,0,20,1,0,1,0,54,1,1
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\filter\BurstFilter.java,org.apache.logging.log4j.core.filter.BurstFilter,class,12,14,2,12,22,2,0,19,0,0.74999994,0.42857143,0.75,10,1,8,2,0,0,8,0,0,0,8,4,0,8,0,0,8,0,5,114,10,3,8,0,3,11,6,22,4,17,2,0,1,0,150,17,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\test\java\org\apache\logging\log4j\core\filter\MarkerFilterTest.java,org.apache.logging.log4j.core.filter.MarkerFilterTest,class,8,8,0,8,5,1,0,8,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,19,0,0,4,0,0,9,0,9,0,7,0,0,0,0,22,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\appender\JMSTopicAppender.java,org.apache.logging.log4j.core.appender.JMSTopicAppender,class,12,13,1,12,7,3,0,6,0,0.0,0.0,0.0,3,1,2,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,3,27,2,0,3,1,0,17,0,5,1,4,1,0,0,0,80,17,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\config\plugins\ResolverUtil.java,org.apache.logging.log4j.core.config.plugins.ResolverUtil,class,11,15,4,11,48,5,0,46,79,0.83928573,0.07272727,0.12727273,14,0,10,3,1,0,11,0,0,0,4,1,0,4,0,0,1,0,3,233,10,8,10,4,1,17,5,27,5,22,3,0,7,0,285,1,6
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\pattern\NameAbbreviator.java,org.apache.logging.log4j.core.pattern.NameAbbreviator,class,5,10,5,5,17,4,6,6,1,0.33333334,0.33333334,0.33333334,3,2,3,0,0,0,3,1,0,0,1,1,0,1,0,0,1,0,1,125,5,2,5,0,7,1,8,13,1,8,4,0,4,0,63,1025,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\lookup\EnvironmentLookup.java,org.apache.logging.log4j.core.lookup.EnvironmentLookup,class,3,3,0,3,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,8,2,0,0,0,0,2,0,0,0,0,0,0,0,0,28,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\test\java\org\apache\logging\log4j\core\BasicConfigurationFactory.java,org.apache.logging.log4j.core.BasicConfigurationFactory$BasicConfiguration,innerclass,3,3,0,3,3,3,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,3,9,0,0,2,0,1,1,0,4,0,4,0,0,0,0,21,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\lookup\StructuredDataLookup.java,org.apache.logging.log4j.core.lookup.StructuredDataLookup,class,7,7,0,7,6,1,0,6,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,1,0,1,4,0,1,0,1,1,0,0,0,31,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j2-core\src\main\java\org\apache\logging\log4j\core\appender\rolling\DefaultRolloverStrategy.java,org.apache.logging.log4j.core.appender.rolling.DefaultRolloverStrategy,class,19,21,2,19,27,1,0,20,0,0.5,0.5,0.5,5,1,3,1,1,0,4,0,0,0,6,3,0,5,1,0,6,0,3,128,9,2,3,1,0,14,18,41,9,27,4,0,0,0,172,1,3
