file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\test\java\org\apache\logging\log4j\core\pattern\PatternParserTest.java,org.apache.logging.log4j.core.pattern.PatternParserTest,class,11,12,1,11,8,1,0,20,0,0.88571423,1.0,1.0,5,0,4,1,0,0,4,0,0,0,14,6,0,10,0,4,6,0,3,60,0,2,1,0,0,33,5,31,4,31,1,0,0,0,79,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\net\AbstractSocketManager.java,org.apache.logging.log4j.core.net.AbstractSocketManager,class,2,4,2,2,2,2,2,4,0,0.16666667,1.0,1.0,2,0,2,0,0,0,2,0,0,0,3,0,0,0,3,0,3,0,1,17,1,0,0,0,0,2,0,4,0,4,0,0,0,0,38,1025,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\test\java\org\apache\logging\log4j\core\appender\db\jdbc\AbstractJdbcAppenderTest.java,org.apache.logging.log4j.core.appender.db.jdbc.AbstractJdbcAppenderTest$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\test\java\org\apache\logging\log4j\core\filter\BurstFilterTest.java,org.apache.logging.log4j.core.filter.BurstFilterTest,class,9,10,1,9,23,1,0,24,0,0.25,1.0,1.0,2,1,2,0,0,0,2,0,0,0,6,5,0,6,0,0,2,0,5,80,0,9,8,0,8,22,40,22,24,16,2,0,0,0,86,1,7
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-api\src\test\java\org\apache\logging\log4j\message\StructuredDataMessageTest.java,org.apache.logging.log4j.message.StructuredDataMessageTest,class,3,3,0,3,2,1,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,14,0,6,0,6,0,0,0,0,35,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\async\RingBufferLogEvent.java,org.apache.logging.log4j.core.async.RingBufferLogEvent,class,13,18,5,13,26,1,0,12,135,0.90131587,0.10526316,0.7076023,19,0,19,0,0,0,19,0,0,0,16,2,1,15,0,0,2,0,0,111,15,1,3,0,2,1,2,23,0,20,2,0,1,0,137,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\test\java\org\apache\logging\log4j\core\appender\db\AbstractDatabaseAppenderTest.java,org.apache.logging.log4j.core.appender.db.AbstractDatabaseAppenderTest$LocalAbstractDatabaseAppender,innerclass,3,3,0,3,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1034,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\pattern\DatePatternConverter.java,org.apache.logging.log4j.core.pattern.DatePatternConverter,class,10,12,2,10,25,6,0,12,1,0.79999995,0.2,0.2,7,1,6,1,0,0,6,0,0,0,15,12,0,15,0,0,13,0,1,126,2,1,5,1,0,19,4,31,1,21,2,0,4,0,89,17,1
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-slf4j-impl\src\main\java\org\slf4j\helpers\Log4jMDCAdapter.java,org.slf4j.helpers.Log4jMDCAdapter,class,1,2,1,1,7,1,0,8,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,23,2,1,0,0,1,2,0,0,0,0,1,0,0,0,18,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\selector\NamedContextSelector.java,org.apache.logging.log4j.core.selector.NamedContextSelector,interface,2,4,2,2,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-1.2-api\src\main\java\org\apache\log4j\spi\Filter.java,org.apache.log4j.spi.Filter,class,2,4,2,2,4,1,0,0,4,0.875,0.16666667,0.16666667,4,0,4,0,0,0,4,1,0,0,4,3,4,0,0,0,3,0,0,15,1,0,0,0,0,0,3,4,0,4,0,0,0,0,69,1025,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\appender\rewrite\MapRewritePolicy.java,org.apache.logging.log4j.core.appender.rewrite.MapRewritePolicy,class,14,15,1,14,20,1,0,30,0,0.25,1.0,1.0,4,1,3,1,0,0,3,0,0,0,3,1,0,2,1,0,3,0,2,91,8,3,8,0,3,16,2,15,2,13,3,0,1,0,86,17,5
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-api\src\main\java\org\apache\logging\log4j\status\StatusConsoleListener.java,org.apache.logging.log4j.status.StatusConsoleListener,class,5,8,3,5,13,1,0,9,0,0.625,0.61904764,0.71428573,8,0,7,1,0,0,7,0,0,0,4,1,0,4,0,0,2,0,2,47,4,1,2,0,0,1,0,13,0,6,2,0,0,0,66,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\test\java\org\apache\logging\log4j\core\config\BaseConfigurationTest.java,org.apache.logging.log4j.core.config.BaseConfigurationTest,class,7,7,0,7,1,1,0,16,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,22,4,10,0,10,0,0,0,0,28,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-samples\flume-common\src\main\java\org\apache\logging\log4j\samples\events\ChangePassword.java,org.apache.logging.log4j.samples.events.ChangePassword,interface,2,3,1,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\appender\db\jdbc\DataSourceConnectionSource.java,org.apache.logging.log4j.core.appender.db.jdbc.DataSourceConnectionSource,class,7,8,1,7,7,1,0,7,0,0.5,0.0,0.0,4,1,3,1,0,0,3,0,0,0,3,1,0,3,0,0,3,0,1,34,6,0,1,1,0,10,0,5,2,5,2,0,0,0,62,17,3
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\test\java\org\apache\logging\log4j\core\pattern\MessagePatternConverterTest.java,org.apache.logging.log4j.core.pattern.MessagePatternConverterTest,class,8,8,0,8,6,1,0,6,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,4,0,0,16,4,19,4,9,0,0,0,0,23,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\appender\db\jdbc\JDBCDatabaseManager.java,org.apache.logging.log4j.core.appender.db.jdbc.JDBCDatabaseManager,class,12,15,3,12,15,4,0,17,0,0.53333336,0.6666667,1.0,5,1,1,1,3,0,4,0,0,0,6,1,0,6,0,0,4,0,4,118,1,1,2,2,0,3,2,9,1,8,5,0,3,0,100,17,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-taglib\src\main\java\org\apache\logging\log4j\taglib\WarnTag.java,org.apache.logging.log4j.taglib.WarnTag,class,2,3,1,2,1,5,0,0,0,1.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,1,0,0,0,0,0,1,1,0,1,0,0,0,0,16,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\jmx\Server.java,org.apache.logging.log4j.core.jmx.Server,class,15,23,8,15,36,1,0,43,134,0.88235295,0.1,0.1,17,16,5,12,0,0,5,0,0,0,1,1,0,1,0,0,1,0,28,166,3,6,0,1,1,9,4,38,2,37,2,1,0,0,149,17,3
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\test\java\org\apache\logging\log4j\core\appender\db\AbstractDatabaseAppenderTest.java,org.apache.logging.log4j.core.appender.db.AbstractDatabaseAppenderTest$LocalAbstractDatabaseManager,innerclass,1,1,0,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1034,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\pattern\DatePatternConverter.java,org.apache.logging.log4j.core.pattern.DatePatternConverter$Formatter,innerclass,0,0,0,0,2,1,0,0,1,0.0,0.0,0.0,2,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1034,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\filter\MapFilter.java,org.apache.logging.log4j.core.filter.MapFilter,class,15,18,3,15,31,2,2,23,0,0.375,0.32142857,0.35714287,8,1,4,0,4,0,8,0,0,0,2,0,0,2,0,0,2,0,2,102,11,3,9,0,4,19,5,20,1,16,3,0,0,0,66,1,4
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\helpers\Closer.java,org.apache.logging.log4j.core.helpers.Closer,class,0,2,2,0,15,1,0,3,15,0.0,0.0,0.0,6,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,6,3,0,0,0,0,0,0,2,0,0,0,38,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\test\java\org\apache\logging\log4j\core\net\TCPSocketServerTest.java,org.apache.logging.log4j.core.net.TCPSocketServerTest,class,5,5,0,5,4,2,0,6,1,0.5,0.33333334,0.33333334,3,2,3,0,0,0,3,0,0,0,4,4,0,4,0,0,2,0,1,23,0,0,0,1,1,2,0,4,0,4,1,0,0,0,26,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\pattern\MarkerPatternConverter.java,org.apache.logging.log4j.core.pattern.MarkerPatternConverter,class,6,7,1,6,4,3,0,3,3,0.0,0.0,0.0,3,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,1,0,0,5,0,1,0,1,1,0,0,0,31,17,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\pattern\ThrowablePatternConverter.java,org.apache.logging.log4j.core.pattern.ThrowablePatternConverter,class,6,10,4,6,31,3,2,28,3,0.5,0.5,0.5,7,1,3,3,1,0,4,0,0,0,2,0,0,1,1,0,1,0,4,89,3,1,6,0,0,9,10,20,3,13,3,0,0,0,80,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\test\java\org\apache\logging\log4j\core\async\AsyncLoggerThreadNameStrategyTest.java,org.apache.logging.log4j.core.async.AsyncLoggerThreadNameStrategyTest,class,2,2,0,2,5,1,0,7,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,34,0,0,0,0,0,9,0,9,0,9,0,0,0,0,27,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-slf4j-impl\src\test\java\org\apache\logging\slf4j\MarkerTest.java,org.apache.logging.slf4j.MarkerTest,class,3,3,0,3,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,2,7,0,4,0,4,0,0,0,0,11,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\Logger.java,org.apache.logging.log4j.core.Logger,class,14,36,22,14,32,2,0,27,0,0.63492066,0.16190477,0.26190478,21,0,19,0,1,1,21,0,0,1,3,1,0,2,1,0,2,0,0,193,20,0,7,0,2,4,3,12,2,9,1,0,1,0,170,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\jmx\RingBufferAdmin.java,org.apache.logging.log4j.core.jmx.RingBufferAdmin,class,4,6,2,4,7,1,0,5,0,0.4166667,0.73333335,1.0,6,2,5,0,1,0,6,0,0,0,2,0,0,2,0,0,2,0,5,33,5,0,0,1,0,1,0,7,0,7,1,0,0,0,36,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-api\src\main\java\org\apache\logging\log4j\simple\SimpleLogger.java,org.apache.logging.log4j.simple.SimpleLogger,class,7,9,2,7,31,2,0,19,0,0.7375001,0.84444445,1.0,10,0,5,0,5,0,10,0,0,0,8,2,0,8,0,0,5,0,2,109,6,0,5,1,0,2,7,24,4,17,2,0,0,0,83,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\appender\db\nosql\NoSQLProvider.java,org.apache.logging.log4j.core.appender.db.nosql.NoSQLProvider,interface,3,9,6,3,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\test\java\org\apache\logging\log4j\core\appender\XmlRandomAccessFileAppenderTest.java,org.apache.logging.log4j.core.appender.XmlRandomAccessFileAppenderTest,class,5,5,0,5,2,1,0,12,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,1,1,26,0,13,4,13,1,0,0,0,54,1,1
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\filter\BurstFilter.java,org.apache.logging.log4j.core.filter.BurstFilter,class,12,14,2,12,18,2,0,20,0,0.74999994,0.2857143,0.53571427,10,1,8,2,0,0,8,0,0,0,8,4,0,8,0,0,8,0,5,108,10,3,4,0,3,11,6,20,4,17,2,0,1,0,150,17,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\test\java\org\apache\logging\log4j\core\filter\MarkerFilterTest.java,org.apache.logging.log4j.core.filter.MarkerFilterTest,class,6,6,0,6,5,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,4,0,0,9,0,9,0,7,0,0,0,0,22,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\ResolverUtil.java,org.apache.logging.log4j.core.config.plugins.ResolverUtil,class,11,15,4,11,59,5,0,61,110,0.87254906,0.07272727,0.12727273,17,0,10,6,1,0,11,0,0,0,6,3,0,6,0,0,5,0,2,287,11,9,12,7,2,28,7,37,8,30,4,0,7,0,307,1,9
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\pattern\NameAbbreviator.java,org.apache.logging.log4j.core.pattern.NameAbbreviator,class,5,10,5,5,17,4,6,7,1,0.33333334,0.33333334,0.33333334,3,2,3,0,0,0,3,1,0,0,1,1,0,1,0,0,1,0,1,125,5,2,4,0,0,0,7,13,1,8,4,0,4,0,63,1025,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-1.2-api\src\test\java\org\apache\log4j\osgi\felix\FelixLoadApi12BundleTest.java,org.apache.log4j.osgi.felix.FelixLoadApi12BundleTest,class,2,2,0,2,0,3,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\appender\db\nosql\NoSQLConnection.java,org.apache.logging.log4j.core.appender.db.nosql.NoSQLConnection,interface,3,8,5,3,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\test\java\org\apache\logging\log4j\core\impl\ThrowableProxyTest.java,org.apache.logging.log4j.core.impl.ThrowableProxyTest,class,4,4,0,4,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,5,0,5,0,0,0,0,18,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\jmx\AppenderAdminMBean.java,org.apache.logging.log4j.core.jmx.AppenderAdminMBean,interface,0,1,1,0,5,1,0,0,10,1.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,1,0,0,0,0,1,0,0,0,8,0,0,0,0,0,1,0,1,0,1,0,0,0,0,101,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\lookup\EnvironmentLookup.java,org.apache.logging.log4j.core.lookup.EnvironmentLookup,class,3,4,1,3,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,8,2,0,0,0,0,2,0,0,0,0,0,0,0,0,27,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\lookup\StructuredDataLookup.java,org.apache.logging.log4j.core.lookup.StructuredDataLookup,class,5,5,0,5,6,1,0,6,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,1,0,1,4,0,1,0,1,1,0,0,0,31,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-api\src\test\java\org\apache\logging\log4j\LoggerTest.java,org.apache.logging.log4j.LoggerTest$TestStringFormatterMessageFactory,innerclass,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\appender\AbstractManager.java,org.apache.logging.log4j.core.appender.AbstractManager,class,6,14,8,6,11,1,2,13,4,0.6,0.39285713,0.53571427,8,2,5,0,3,0,8,0,0,0,5,3,0,3,2,0,4,0,1,63,5,0,2,3,0,4,1,6,0,6,3,0,0,0,114,1025,2
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-jmx-gui\src\main\java\org\apache\logging\log4j\jmx\gui\ClientGUIJConsolePlugin.java,org.apache.logging.log4j.jmx.gui.ClientGUIJConsolePlugin,class,4,4,0,4,3,2,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,1,0,1,0,3,0,3,1,0,0,0,25,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\appender\db\jpa\converter\ContextStackJsonAttributeConverter.java,org.apache.logging.log4j.core.appender.db.jpa.converter.ContextStackJsonAttributeConverter,class,6,7,1,6,6,1,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,30,4,0,1,2,0,2,0,2,0,2,1,1,0,0,56,1,0
