file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-api\src\main\java\org\apache\logging\log4j\spi\GarbageFreeSortedArrayThreadContextMap.java,org.apache.logging.log4j.spi.GarbageFreeSortedArrayThreadContextMap$Anonymous1,anonymous,2,2,0,2,2,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\util\datetime\FastDateParser.java,org.apache.logging.log4j.core.util.datetime.FastDateParser$Anonymous3,anonymous,1,1,0,1,2,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,2,0,1,0,0,0,0,0,6,-1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\util\datetime\FastDateParser.java,org.apache.logging.log4j.core.util.datetime.FastDateParser$Anonymous4,anonymous,1,1,0,1,2,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,2,0,0,0,0,0,0,0,6,-1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\util\datetime\FastDateParser.java,org.apache.logging.log4j.core.util.datetime.FastDateParser$Anonymous5,anonymous,1,1,0,1,2,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,2,0,0,0,0,0,0,0,6,-1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\selector\NamedContextSelector.java,org.apache.logging.log4j.core.selector.NamedContextSelector,interface,2,3,1,2,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\appender\nosql\NoSqlDatabaseManager.java,org.apache.logging.log4j.core.appender.nosql.NoSqlDatabaseManager$FactoryData,innerclass,2,2,0,2,1,2,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15,26,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\util\datetime\FastDateParser.java,org.apache.logging.log4j.core.util.datetime.FastDateParser$Anonymous1,anonymous,1,1,0,1,2,1,0,1,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,-1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\util\datetime\FastDateParser.java,org.apache.logging.log4j.core.util.datetime.FastDateParser$Anonymous2,anonymous,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,6,-1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\test\java\org\apache\logging\log4j\test\RuleChainFactory.java,org.apache.logging.log4j.test.RuleChainFactory,class,2,2,0,2,4,1,0,3,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1,2,0,0,0,3,3,0,2,1,0,0,0,25,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-api\src\main\java\org\apache\logging\log4j\status\StatusConsoleListener.java,org.apache.logging.log4j.status.StatusConsoleListener,class,4,5,1,4,15,1,0,7,8,0.625,0.42857143,0.71428573,8,0,7,1,0,0,7,0,0,0,3,0,0,3,0,0,1,0,0,46,4,1,4,0,0,2,0,6,0,4,2,0,0,0,71,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\convert\TypeConverters.java,org.apache.logging.log4j.core.config.plugins.convert.TypeConverters$UrlConverter,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,20,9,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\util\CyclicBuffer.java,org.apache.logging.log4j.core.util.CyclicBuffer,class,2,3,1,2,13,1,0,2,0,0.56000006,0.8333333,1.0,5,0,4,1,0,0,4,0,0,2,5,0,0,5,0,0,2,0,1,47,3,1,4,0,0,3,11,13,1,7,2,0,0,0,74,17,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\test\java\org\apache\logging\log4j\core\async\AsyncLoggerContextSelectorInitialStateTest.java,org.apache.logging.log4j.core.async.AsyncLoggerContextSelectorInitialStateTest,class,4,4,0,4,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-samples\log4j-samples-flume-common\src\main\java\org\apache\logging\log4j\samples\events\ChangePassword.java,org.apache.logging.log4j.samples.events.ChangePassword,interface,2,3,1,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-layout-template-json\src\main\java\org\apache\logging\log4j\layout\template\json\util\RecyclerFactories.java,org.apache.logging.log4j.layout.template.json.util.RecyclerFactories,class,10,13,3,10,24,1,0,25,0,0.4,NaN,NaN,5,4,1,4,0,0,1,0,0,0,2,2,0,2,0,0,2,0,11,113,11,0,3,5,1,23,8,23,10,20,4,0,1,4,67,17,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-api\src\main\java\org\apache\logging\log4j\message\StructuredDataCollectionMessage.java,org.apache.logging.log4j.message.StructuredDataCollectionMessage,class,5,6,1,5,17,1,0,10,0,0.5714286,0.71428573,0.71428573,7,0,7,0,0,0,7,0,0,0,2,1,0,2,0,0,2,0,0,60,6,6,3,0,0,1,4,12,0,10,3,0,0,0,39,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\config\builder\impl\BuiltConfiguration.java,org.apache.logging.log4j.core.config.builder.impl.BuiltConfiguration,class,13,16,3,13,30,3,0,28,56,0.8333333,0.07575758,0.09090909,12,0,11,0,1,0,12,0,0,0,10,1,0,9,1,0,2,0,2,127,4,2,3,1,0,9,7,22,1,17,3,0,0,0,92,1,1
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-layout-template-json\src\test\java\org\apache\logging\log4j\layout\template\json\util\JsonReaderTest.java,org.apache.logging.log4j.layout.template.json.util.JsonReaderTest,class,3,4,1,3,47,1,0,24,465,0.0,0.0,0.0,31,0,1,1,0,29,30,0,0,0,0,0,0,0,0,0,0,0,11,159,0,15,0,0,0,130,4,16,5,16,2,1,0,22,64,0,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-api\src\test\java\org\apache\logging\log4j\spi\LoggerAdapterTest.java,org.apache.logging.log4j.spi.LoggerAdapterTest$TestLoggerAdapter2,innerclass,4,4,0,4,5,2,0,5,3,0.0,0.0,0.0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,4,1,0,0,0,0,0,2,0,2,2,0,0,0,12,10,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\convert\TypeConverters.java,org.apache.logging.log4j.core.config.plugins.convert.TypeConverters$LevelConverter,innerclass,3,3,0,3,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,21,9,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\test\java\org\apache\logging\log4j\categories\Appenders.java,org.apache.logging.log4j.categories.Appenders$AsyncConversant,interface,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\util\KeyValuePair.java,org.apache.logging.log4j.core.util.KeyValuePair$Builder,innerclass,4,4,0,4,3,1,0,0,0,0.33333334,0.6666667,1.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,15,3,0,0,0,0,0,0,2,0,2,0,0,0,0,9,9,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-layout-template-json\src\main\java\org\apache\logging\log4j\layout\template\json\util\DummyRecyclerFactory.java,org.apache.logging.log4j.layout.template.json.util.DummyRecyclerFactory,class,5,8,3,5,3,1,0,0,3,0.6666667,0.0,0.0,3,1,2,1,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,11,2,0,0,0,0,0,0,1,0,1,0,0,0,0,15,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\config\ConfigurationSource.java,org.apache.logging.log4j.core.config.ConfigurationSource,class,7,28,21,7,58,1,0,53,0,0.76984125,0.40522876,0.78431374,21,4,18,3,0,0,18,0,0,0,12,4,2,10,0,0,9,0,18,233,27,1,20,8,2,21,11,63,2,31,4,0,0,0,137,1,7
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\util\Booleans.java,org.apache.logging.log4j.core.util.Booleans,class,0,0,0,0,2,1,0,1,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1,2,0,0,0,0,0,0,0,0,28,17,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\filter\NoMarkerFilter.java,org.apache.logging.log4j.core.filter.NoMarkerFilter,class,13,15,2,13,18,4,0,2,136,0.0,0.0,0.0,17,1,15,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,58,16,0,1,0,0,2,0,0,0,0,0,0,1,0,43,17,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-api\src\test\java\org\apache\logging\log4j\TraceLoggingTest.java,org.apache.logging.log4j.TraceLoggingTest,class,15,16,1,15,29,2,0,16,0,0.84687495,0.7473684,1.0,20,0,20,0,0,0,20,0,0,0,16,13,0,15,0,1,2,0,4,154,17,0,9,0,0,44,5,28,11,24,2,0,1,0,86,1,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\convert\DateTypeConverter.java,org.apache.logging.log4j.core.config.plugins.convert.DateTypeConverter,class,1,1,0,1,6,1,0,7,1,0.5,0.0,0.0,2,1,1,1,0,0,2,0,0,0,1,1,0,1,0,0,1,0,3,23,2,1,0,2,0,1,0,2,0,2,2,0,0,0,44,17,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\net\TcpSocketManager.java,org.apache.logging.log4j.core.net.TcpSocketManager,class,12,16,4,12,37,4,1,29,36,0.76470584,0.47619048,0.74285716,17,4,11,2,4,0,15,0,0,1,10,3,1,9,0,0,8,0,4,326,13,0,10,4,0,30,5,23,4,17,4,0,4,0,144,1,3
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-perf\src\main\java\org\apache\logging\log4j\perf\jmh\ThreadLocalVsPoolBenchmark.java,org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark$JcPool,innerclass,3,3,0,3,4,2,0,7,0,0.75,1.0,1.0,3,0,2,1,0,0,2,0,0,0,4,3,0,4,0,0,4,0,2,25,1,0,1,0,0,0,2,5,0,5,0,0,1,0,30,26,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\appender\rolling\DirectWriteRolloverStrategy.java,org.apache.logging.log4j.core.appender.rolling.DirectWriteRolloverStrategy,class,24,30,6,24,30,2,0,51,9,0.7301587,0.3974359,0.84615386,14,2,11,1,2,0,13,0,0,0,9,1,0,9,0,0,6,0,9,183,12,1,7,1,1,10,14,36,5,29,3,0,1,0,184,1,4
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\jmx\Server.java,org.apache.logging.log4j.core.jmx.Server,class,19,28,9,19,59,1,0,63,250,0.9142857,0.2857143,0.2857143,25,24,7,18,0,0,7,0,0,0,7,7,1,5,0,1,7,0,68,242,10,5,4,2,3,28,6,54,3,51,4,0,0,0,188,17,13
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\test\java\org\apache\logging\log4j\categories\Appenders.java,org.apache.logging.log4j.categories.Appenders$Jpa,interface,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\test\java\org\apache\logging\log4j\core\async\QueueFullAsyncLoggerTest.java,org.apache.logging.log4j.core.async.QueueFullAsyncLoggerTest,class,17,19,2,17,8,2,0,18,8,0.6,0.0,0.0,5,3,4,0,0,1,5,0,0,0,1,0,1,0,0,0,0,0,11,39,0,3,0,0,0,14,8,9,5,6,1,0,0,0,64,1,1
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-core\src\main\java\org\apache\logging\log4j\core\pattern\DatePatternConverter.java,org.apache.logging.log4j.core.pattern.DatePatternConverter$Formatter,innerclass,1,1,0,1,3,1,0,0,3,1.0,0.0,0.0,3,0,1,0,0,2,3,2,0,0,2,0,0,0,0,2,0,0,0,9,1,0,0,0,0,0,0,0,0,2,0,0,0,0,15,1034,0
C:\Users\donat\OneDrive\Desktop\Progetto-evoluzione-qualita-del-Software\To_Analyze\log4j-perf\src\main\java\org\apache\logging\log4j\perf\jmh\ParameterizedMessageBenchmark.java,org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark,class,6,6,0,6,3,1,0,5,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,0,17,3,0,0,0,0,5,1,1,0,1,0,0,1,0,22,1,0
